date,steering,speed
e5fbfe48-6d01-11e9-9a72-a6029617b541,-0.04,1.0
e603468a-6d01-11e9-9a72-a6029617b541,-0.16,1.0
e60ac8c4-6d01-11e9-9a72-a6029617b541,-0.44,1.0
e61286f4-6d01-11e9-9a72-a6029617b541,-0.5,1.0
e619ba3c-6d01-11e9-9a72-a6029617b541,-0.5,1.0
e6216138-6d01-11e9-9a72-a6029617b541,-0.57,1.0
e628f470-6d01-11e9-9a72-a6029617b541,-0.68,1.0
e6306304-6d01-11e9-9a72-a6029617b541,-0.89,1.0
e637e7d2-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e63f5a94-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e646e3ae-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e64e5daa-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e655ef34-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e65d81fe-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e664bf0a-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e66c676e-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e673b906-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e67b7790-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e682c4fa-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e68a7af6-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e69200b4-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e69943ce-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e6a0f2e0-6d01-11e9-9a72-a6029617b541,-0.91,1.0
e6a84680-6d01-11e9-9a72-a6029617b541,-0.86,1.0
e6afffe2-6d01-11e9-9a72-a6029617b541,-0.8,1.0
e6b74310-6d01-11e9-9a72-a6029617b541,-0.8,1.0
e6bee138-6d01-11e9-9a72-a6029617b541,-0.8,1.0
e6c6562a-6d01-11e9-9a72-a6029617b541,-0.8,1.0
e6cdf0e2-6d01-11e9-9a72-a6029617b541,-0.78,1.0
e6d57ce0-6d01-11e9-9a72-a6029617b541,-0.76,1.0
e6dcb730-6d01-11e9-9a72-a6029617b541,-0.73,1.0
e6e4888e-6d01-11e9-9a72-a6029617b541,-0.59,1.0
e6ebe46c-6d01-11e9-9a72-a6029617b541,-0.26,1.0
e6f357f6-6d01-11e9-9a72-a6029617b541,-0.07,1.0
e6fb1676-6d01-11e9-9a72-a6029617b541,-0.07,1.0
e70287f8-6d01-11e9-9a72-a6029617b541,-0.07,1.0
e709e73c-6d01-11e9-9a72-a6029617b541,-0.09,1.0
e711b3ae-6d01-11e9-9a72-a6029617b541,-0.47,1.0
e71902a8-6d01-11e9-9a72-a6029617b541,-0.53,1.0
e72094fa-6d01-11e9-9a72-a6029617b541,-0.59,1.0
e72807ee-6d01-11e9-9a72-a6029617b541,-0.59,1.0
e72f7fb0-6d01-11e9-9a72-a6029617b541,-0.59,1.0
e7370848-6d01-11e9-9a72-a6029617b541,-0.59,1.0
e73ea6ca-6d01-11e9-9a72-a6029617b541,-0.53,1.0
e745b0e6-6d01-11e9-9a72-a6029617b541,-0.41,1.0
e74d4b6c-6d01-11e9-9a72-a6029617b541,-0.18,1.0
e754c4f0-6d01-11e9-9a72-a6029617b541,-0.23,1.0
e75c9766-6d01-11e9-9a72-a6029617b541,-0.26,1.0
e763f010-6d01-11e9-9a72-a6029617b541,-0.34,1.0
e76b6732-6d01-11e9-9a72-a6029617b541,-0.42,1.0
e772cc0c-6d01-11e9-9a72-a6029617b541,-0.43,1.0
e77a73b2-6d01-11e9-9a72-a6029617b541,-0.43,1.0
e781bf14-6d01-11e9-9a72-a6029617b541,-0.43,1.0
e7896ac0-6d01-11e9-9a72-a6029617b541,-0.5,1.0
e790e48a-6d01-11e9-9a72-a6029617b541,-0.64,1.0
e7986674-6d01-11e9-9a72-a6029617b541,-0.69,1.0
e7a00a8c-6d01-11e9-9a72-a6029617b541,-0.7,1.0
e7a77b8c-6d01-11e9-9a72-a6029617b541,-0.7,1.0
e7af06e0-6d01-11e9-9a72-a6029617b541,-0.7,1.0
e7b687d0-6d01-11e9-9a72-a6029617b541,-0.7,1.0
e7bde93a-6d01-11e9-9a72-a6029617b541,-0.73,1.0
e7c571b4-6d01-11e9-9a72-a6029617b541,-0.73,1.0
e7ccdc88-6d01-11e9-9a72-a6029617b541,-0.76,1.0
e7d4815e-6d01-11e9-9a72-a6029617b541,-0.85,1.0
e7dbde04-6d01-11e9-9a72-a6029617b541,-0.87,1.0
e7e38e6a-6d01-11e9-9a72-a6029617b541,-0.87,1.0
e7eaf7ea-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e7f29194-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e7fa18b0-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e8014ee6-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e808d8d2-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e8106e8a-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e8182d0a-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e81f673c-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e826f42a-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e82e7c5e-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e835f89e-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e83d5878-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e8450dc0-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e84c6bf6-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e854024e-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e85b5c9c-6d01-11e9-9a72-a6029617b541,-0.88,1.0
e862d58a-6d01-11e9-9a72-a6029617b541,-0.68,1.0
e86aa4b8-6d01-11e9-9a72-a6029617b541,-0.25,1.0
e871f330-6d01-11e9-9a72-a6029617b541,-0.2,1.0
e879a1de-6d01-11e9-9a72-a6029617b541,-0.08,1.0
e881041a-6d01-11e9-9a72-a6029617b541,-0.08,1.0
e8886f2a-6d01-11e9-9a72-a6029617b541,-0.08,1.0
e8901450-6d01-11e9-9a72-a6029617b541,-0.06,1.0
e8975116-6d01-11e9-9a72-a6029617b541,-0.06,1.0
e89f0dde-6d01-11e9-9a72-a6029617b541,-0.06,1.0
e8a675d8-6d01-11e9-9a72-a6029617b541,-0.11,1.0
e8ae04f6-6d01-11e9-9a72-a6029617b541,-0.23,1.0
e8b57dee-6d01-11e9-9a72-a6029617b541,-0.28,1.0
e8bcf95c-6d01-11e9-9a72-a6029617b541,-0.28,1.0
e8c48d0c-6d01-11e9-9a72-a6029617b541,-0.28,1.0
e8cbdc10-6d01-11e9-9a72-a6029617b541,-0.28,1.0
e8d369e4-6d01-11e9-9a72-a6029617b541,-0.28,1.0
e8db03d4-6d01-11e9-9a72-a6029617b541,-0.28,1.0
e8e29f22-6d01-11e9-9a72-a6029617b541,-0.28,1.0
e8ea0398-6d01-11e9-9a72-a6029617b541,-0.29,1.0
e8f17934-6d01-11e9-9a72-a6029617b541,-0.32,1.0
e8f8dab2-6d01-11e9-9a72-a6029617b541,-0.83,1.0
e9008ce4-6d01-11e9-9a72-a6029617b541,-0.98,1.0
e907fd08-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e90f5a76-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e916f89e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e91e9086-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e925e980-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e92d7a7e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e9351644-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e93c671e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e943fb0a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e94b9a22-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e953024e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e95a4770-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e961f0c4-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e969a580-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e97134ee-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e9786660-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e9802b7a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e98756a2-6d01-11e9-9a72-a6029617b541,-1.0,1.0
e98f092e-6d01-11e9-9a72-a6029617b541,-0.97,1.0
e9968460-6d01-11e9-9a72-a6029617b541,-0.6,1.0
e99dfc86-6d01-11e9-9a72-a6029617b541,-0.43,1.0
e9a5aea4-6d01-11e9-9a72-a6029617b541,-0.43,1.0
e9acda58-6d01-11e9-9a72-a6029617b541,-0.45,1.0
e9b46228-6d01-11e9-9a72-a6029617b541,-0.45,1.0
e9bc4b28-6d01-11e9-9a72-a6029617b541,-0.3,1.0
e9c37e7a-6d01-11e9-9a72-a6029617b541,-0.12,1.0
e9cb259e-6d01-11e9-9a72-a6029617b541,-0.15,1.0
e9d29a86-6d01-11e9-9a72-a6029617b541,-0.33,1.0
e9da1630-6d01-11e9-9a72-a6029617b541,-0.37,1.0
e9e1887a-6d01-11e9-9a72-a6029617b541,-0.37,1.0
e9e922d8-6d01-11e9-9a72-a6029617b541,-0.07,1.0
e9f071f0-6d01-11e9-9a72-a6029617b541,-0.04,1.0
e9f7faf6-6d01-11e9-9a72-a6029617b541,-0.04,1.0
e9ffad6e-6d01-11e9-9a72-a6029617b541,-0.04,1.0
ea0726b6-6d01-11e9-9a72-a6029617b541,-0.04,1.0
ea0e7f38-6d01-11e9-9a72-a6029617b541,-0.04,1.0
ea15ef7a-6d01-11e9-9a72-a6029617b541,-0.04,1.0
ea1db34a-6d01-11e9-9a72-a6029617b541,-0.06,1.0
ea250438-6d01-11e9-9a72-a6029617b541,-0.56,1.0
ea2c6af2-6d01-11e9-9a72-a6029617b541,-0.99,1.0
ea341bd0-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea3b7c5e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea431b8a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea4a6f8e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea51ee9e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea59ab48-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea610a78-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea68ac88-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea6ff380-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea77819a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea7f04b0-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea866ebc-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea8e3462-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea957538-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ea9d26fc-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eaa4a6ac-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eaac2b0c-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eab3a882-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eabaf6d2-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eac2b5c0-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eac9e638-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ead1a044-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ead92d96-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eae09dce-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eae851ea-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eaef9bc6-6d01-11e9-9a72-a6029617b541,-0.86,1.0
eaf71ca2-6d01-11e9-9a72-a6029617b541,-0.12,1.0
eafe8ac8-6d01-11e9-9a72-a6029617b541,-0.03,1.0
eb061e46-6d01-11e9-9a72-a6029617b541,-0.02,1.0
eb0da56c-6d01-11e9-9a72-a6029617b541,-0.02,1.0
eb1541f0-6d01-11e9-9a72-a6029617b541,-0.02,1.0
eb1c922a-6d01-11e9-9a72-a6029617b541,-0.02,1.0
eb240726-6d01-11e9-9a72-a6029617b541,-0.02,1.0
eb2b830c-6d01-11e9-9a72-a6029617b541,-0.23,1.0
eb331b80-6d01-11e9-9a72-a6029617b541,-0.43,1.0
eb3abbd8-6d01-11e9-9a72-a6029617b541,-0.68,1.0
eb421d92-6d01-11e9-9a72-a6029617b541,-0.75,1.0
eb498f64-6d01-11e9-9a72-a6029617b541,-0.75,1.0
eb510b90-6d01-11e9-9a72-a6029617b541,-0.75,1.0
eb589a04-6d01-11e9-9a72-a6029617b541,-0.75,1.0
eb600d02-6d01-11e9-9a72-a6029617b541,-0.75,1.0
eb678dde-6d01-11e9-9a72-a6029617b541,-0.55,1.0
eb6efd26-6d01-11e9-9a72-a6029617b541,-0.2,1.0
eb769a36-6d01-11e9-9a72-a6029617b541,-0.13,1.0
eb7e21e8-6d01-11e9-9a72-a6029617b541,-0.13,1.0
eb85ae4a-6d01-11e9-9a72-a6029617b541,-0.12,1.0
eb8cf470-6d01-11e9-9a72-a6029617b541,-0.13,1.0
eb94ae22-6d01-11e9-9a72-a6029617b541,-0.32,1.0
eb9c330e-6d01-11e9-9a72-a6029617b541,-0.69,1.0
eba39f72-6d01-11e9-9a72-a6029617b541,-0.91,1.0
ebab2c88-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebb2b732-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebba4a1a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebc18870-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebc92ec2-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebd0968a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebd831e2-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebdfc4f2-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebe72562-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebee8b68-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebf63bba-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ebfdb80e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ec051892-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ec0c7f1a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ec13f5e2-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ec1b8ae6-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ec232d8c-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ec2a8d8e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ec32681a-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ec39a1ca-6d01-11e9-9a72-a6029617b541,-0.77,1.0
ec410f00-6d01-11e9-9a72-a6029617b541,-0.61,1.0
ec48ac60-6d01-11e9-9a72-a6029617b541,-0.5,1.0
ec501b30-6d01-11e9-9a72-a6029617b541,-0.12,1.0
ec57cede-6d01-11e9-9a72-a6029617b541,-0.07,1.0
ec5f217a-6d01-11e9-9a72-a6029617b541,-0.03,1.0
ec66a760-6d01-11e9-9a72-a6029617b541,-0.03,1.0
ec6e04b0-6d01-11e9-9a72-a6029617b541,-0.03,1.0
ec758f32-6d01-11e9-9a72-a6029617b541,-0.03,1.0
ec7d1ffe-6d01-11e9-9a72-a6029617b541,-0.03,1.0
ec849ef0-6d01-11e9-9a72-a6029617b541,-0.03,1.0
ec8c4d58-6d01-11e9-9a72-a6029617b541,-0.15,1.0
ec938c94-6d01-11e9-9a72-a6029617b541,-0.23,1.0
ec9b0d20-6d01-11e9-9a72-a6029617b541,-0.59,1.0
eca29504-6d01-11e9-9a72-a6029617b541,-0.68,1.0
ecaa229c-6d01-11e9-9a72-a6029617b541,-0.87,1.0
ecb1c006-6d01-11e9-9a72-a6029617b541,-0.9,1.0
ecb93b24-6d01-11e9-9a72-a6029617b541,-0.95,1.0
ecc0cf9c-6d01-11e9-9a72-a6029617b541,-0.96,1.0
ecc83232-6d01-11e9-9a72-a6029617b541,-0.96,1.0
eccfb246-6d01-11e9-9a72-a6029617b541,-0.96,1.0
ecd70f1e-6d01-11e9-9a72-a6029617b541,-0.96,1.0
ecdec47a-6d01-11e9-9a72-a6029617b541,-0.96,1.0
ece62c38-6d01-11e9-9a72-a6029617b541,-0.96,1.0
eced876c-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ecf53a20-6d01-11e9-9a72-a6029617b541,-0.96,1.0
ecfc8d5c-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed0429e0-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed0b8eec-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed130be0-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed1ad3c0-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed220974-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed29c40c-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed31136a-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed38ba66-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed402eae-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed479a9a-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed4f213e-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed56d460-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed5e591a-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ed65beda-6d01-11e9-9a72-a6029617b541,-0.94,1.0
ed6d09c4-6d01-11e9-9a72-a6029617b541,-0.6,1.0
ed749860-6d01-11e9-9a72-a6029617b541,-0.38,1.0
ed7c655e-6d01-11e9-9a72-a6029617b541,-0.32,1.0
ed83c20e-6d01-11e9-9a72-a6029617b541,-0.26,1.0
ed8b17f2-6d01-11e9-9a72-a6029617b541,-0.16,1.0
ed92a652-6d01-11e9-9a72-a6029617b541,-0.18,1.0
ed9a503c-6d01-11e9-9a72-a6029617b541,-0.38,1.0
eda1e158-6d01-11e9-9a72-a6029617b541,-0.43,1.0
eda9533e-6d01-11e9-9a72-a6029617b541,-0.43,1.0
edb0a72e-6d01-11e9-9a72-a6029617b541,-0.43,1.0
edb83232-6d01-11e9-9a72-a6029617b541,-0.43,1.0
edbf932e-6d01-11e9-9a72-a6029617b541,-0.43,1.0
edc755a0-6d01-11e9-9a72-a6029617b541,-0.43,1.0
edcee216-6d01-11e9-9a72-a6029617b541,-0.44,1.0
edd6724c-6d01-11e9-9a72-a6029617b541,-0.44,1.0
edddec48-6d01-11e9-9a72-a6029617b541,-0.44,1.0
ede55636-6d01-11e9-9a72-a6029617b541,-0.47,1.0
edecc240-6d01-11e9-9a72-a6029617b541,-0.56,1.0
edf442a4-6d01-11e9-9a72-a6029617b541,-0.62,1.0
edfbc56a-6d01-11e9-9a72-a6029617b541,-0.68,1.0
ee03370a-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee0aab70-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee12542e-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee199dec-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee21349e-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee28a3c8-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee2ff98e-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee37aac6-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee3f4c54-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee46955e-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee4e39da-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee55cad8-6d01-11e9-9a72-a6029617b541,-0.78,1.0
ee5d39da-6d01-11e9-9a72-a6029617b541,-0.82,1.0
ee64b2b4-6d01-11e9-9a72-a6029617b541,-0.9,1.0
ee6c3ef8-6d01-11e9-9a72-a6029617b541,-0.97,1.0
ee73d140-6d01-11e9-9a72-a6029617b541,-0.99,1.0
ee7b12d4-6d01-11e9-9a72-a6029617b541,-0.99,1.0
ee82d24e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ee8a3afc-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ee91ad00-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ee994682-6d01-11e9-9a72-a6029617b541,-1.0,1.0
eea0cc18-6d01-11e9-9a72-a6029617b541,-0.99,1.0
eea86cac-6d01-11e9-9a72-a6029617b541,-0.69,1.0
eeafc45c-6d01-11e9-9a72-a6029617b541,-0.69,1.0
eeb71dba-6d01-11e9-9a72-a6029617b541,-0.69,1.0
eebe97a2-6d01-11e9-9a72-a6029617b541,-0.69,1.0
eec63eda-6d01-11e9-9a72-a6029617b541,-0.63,1.0
eecdd6cc-6d01-11e9-9a72-a6029617b541,-0.16,1.0
eed54aba-6d01-11e9-9a72-a6029617b541,-0.03,1.0
eedc905e-6d01-11e9-9a72-a6029617b541,-0.03,1.0
eee419be-6d01-11e9-9a72-a6029617b541,-0.03,1.0
eeebca56-6d01-11e9-9a72-a6029617b541,-0.02,1.0
eef34ac4-6d01-11e9-9a72-a6029617b541,-0.02,1.0
eefaded8-6d01-11e9-9a72-a6029617b541,-0.02,1.0
ef021cfc-6d01-11e9-9a72-a6029617b541,-0.17,1.0
ef09b11a-6d01-11e9-9a72-a6029617b541,-0.28,1.0
ef114d44-6d01-11e9-9a72-a6029617b541,-0.65,1.0
ef194e04-6d01-11e9-9a72-a6029617b541,-0.68,1.0
ef204894-6d01-11e9-9a72-a6029617b541,-0.68,1.0
ef2795a4-6d01-11e9-9a72-a6029617b541,-0.68,1.0
ef2f1f36-6d01-11e9-9a72-a6029617b541,-0.68,1.0
ef36aada-6d01-11e9-9a72-a6029617b541,-0.79,1.0
ef3e870a-6d01-11e9-9a72-a6029617b541,-0.8,1.0
ef45db04-6d01-11e9-9a72-a6029617b541,-0.8,1.0
ef4d8412-6d01-11e9-9a72-a6029617b541,-0.8,1.0
ef54ba0c-6d01-11e9-9a72-a6029617b541,-0.8,1.0
ef5c3c3c-6d01-11e9-9a72-a6029617b541,-0.8,1.0
ef63dd70-6d01-11e9-9a72-a6029617b541,-0.8,1.0
ef6b3ee4-6d01-11e9-9a72-a6029617b541,-0.87,1.0
ef72da78-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ef7a4eac-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ef81d29e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ef89434e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ef90be9e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ef98343a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
ef9fbc96-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efa73156-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efaec308-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efb63566-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efbdc52e-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efc5438a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efccce20-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efd43e3a-6d01-11e9-9a72-a6029617b541,-1.0,1.0
efdbd60e-6d01-11e9-9a72-a6029617b541,-0.92,1.0
efe33f8e-6d01-11e9-9a72-a6029617b541,-0.59,1.0
efeac13c-6d01-11e9-9a72-a6029617b541,-0.58,1.0
eff24e8e-6d01-11e9-9a72-a6029617b541,-0.35,1.0
eff9b6ba-6d01-11e9-9a72-a6029617b541,-0.34,1.0
f0015fbe-6d01-11e9-9a72-a6029617b541,-0.31,1.0
f008e8d8-6d01-11e9-9a72-a6029617b541,-0.3,1.0
f0106540-6d01-11e9-9a72-a6029617b541,-0.23,1.0
f017c86c-6d01-11e9-9a72-a6029617b541,-0.2,1.0
f01f64dc-6d01-11e9-9a72-a6029617b541,-0.21,1.0
f026c178-6d01-11e9-9a72-a6029617b541,-0.2,1.0
f02e3de0-6d01-11e9-9a72-a6029617b541,-0.21,1.0
f035a68e-6d01-11e9-9a72-a6029617b541,-0.21,1.0
f03d3dfe-6d01-11e9-9a72-a6029617b541,-0.21,1.0
f044e41e-6d01-11e9-9a72-a6029617b541,-0.33,1.0
f04c40e2-6d01-11e9-9a72-a6029617b541,-0.43,1.0
